,NTCO3.SA_MktCap_USD,0973.HK_MktCap_USD,LMND_MktCap_USD,SOMA3.SA_MktCap_USD,ARZZ3.SA_MktCap_USD,MME.AX_MktCap_USD,AEF.AX_MktCap_USD,CONCHATORO.SN_MktCap_USD,MOVI3.SA_MktCap_USD,FREY.PA_MktCap_USD,LFG.AX_MktCap_USD,ABB.AX_MktCap_USD,1112.HK_MktCap_USD,VITL_MktCap_USD,2897.TW_MktCap_USD,KMD.NZ_MktCap_USD,SML.NZ_MktCap_USD,AMAL_MktCap_USD,BFT.WA_MktCap_USD,IBAB.BR_MktCap_USD,Index
2022-10-03,3733607481.6502266,4405562764.320924,1520751325.7206838,2164227161.089838,2141244174.925607,191427265.7001193,394397852.40616375,797589170.6864774,893086679.2888333,933860414.7130971,686187630.4500375,415406512.9660515,524337281.5288078,506334262.1255609,666688775.2720052,376250605.41762406,456537403.87716776,671045467.7320004,359070051.3581245,375651462.8561306,22.21326374408548
2022-10-04,3664641251.062771,4553934531.766119,1616098344.5427136,2139469541.437846,2103061489.9544442,200128056.56206942,420783035.69811386,810259972.7724936,942345966.2074119,953867079.4485434,687485657.8821194,418058648.5246256,549337585.7576548,531608145.3427804,671905126.333578,373818680.4315787,456639547.03850573,683018052.4911814,365648924.5575246,369739571.61814016,22.511849209430213
2022-10-05,3581083603.2229104,4405686239.164199,1583172772.2518163,2114934996.3417768,2106204027.153962,194522683.28712177,409374325.54440975,800872777.7044828,928725365.332308,946862074.5093565,683885694.623121,419825162.71559304,538324882.2954513,520042155.2237439,676272813.5312344,376341353.3822107,461038378.46407074,657904928.5297768,357799449.80159515,377003808.3192252,22.139877491398366
2022-10-06,3588638048.759571,4312613565.084041,1565338054.552265,2194547138.738273,2105743551.8842523,191585270.05643773,397994854.2511623,790925744.301553,971830011.8314593,935211495.9705344,673558596.2420219,404296983.3895225,518430028.12568974,508904504.84791464,673458434.4843605,372372901.15821254,437631821.2948956,663745161.7720559,340317822.7861518,371817405.62034446,22.01896139515072
2022-10-07,3425515582.386198,4312613565.084041,1493313348.8116026,2142872568.93523,2110284110.7098858,191585270.05643773,397994854.2511623,784668380.5443809,964124059.2753261,935211495.9705344,673558596.2420219,404296983.3895225,518430028.12568974,492198029.2841706,673458434.4843605,372372901.15821254,437631821.2948956,665205349.7464879,340317822.7861518,371817405.62034446,21.707470608156655
2022-10-09,3425515582.386198,4099507996.384631,1493313348.8116026,2142872568.93523,2110284110.7098858,198432569.96410656,351031138.6074932,784668380.5443809,964124059.2753261,935456821.7995961,665600211.3792278,383286116.5418263,496394113.07339543,492198029.2841706,673458434.4843605,361801928.0406714,413006228.31778795,665205349.7464879,334570625.0688639,371398848.69126934,21.362126462046504
2022-10-10,3289430178.5261526,3913985014.9397793,1466561206.8449786,2151503799.500853,2099638893.82726,198756557.92945385,336651306.38847935,784668380.5443809,949790772.7500532,943845692.2740439,652695305.3349085,367903253.7723244,508892684.56057817,518757013.436256,651111033.3017896,359583095.592242,415556630.5933279,657028861.8478242,347751816.22399575,372619517.1688411,20.98673101535752
2022-10-11,3233796450.8575406,3923137234.6452084,1450098420.69953,2045208844.839982,2033435142.2105184,221923744.47163448,345287808.9480472,778844384.0107151,899162429.3236666,942884401.4419551,649750219.904241,350085430.9596157,525054911.212356,511046366.9744391,654491508.5191543,360383458.2318677,412660651.2289647,655860792.1480151,346655009.200726,364100655.8457582,20.703867865673935
2022-10-12,3233796450.8575406,3979010476.62353,1507032271.848846,2045208844.839982,2033435142.2105184,224987892.2681322,345887949.5159715,757472681.8167795,899162429.3236666,949036448.918617,639286283.8789032,368678195.7134573,514788932.9363424,514473330.0358293,640147513.9835963,362098298.9792402,414624246.62548095,659657061.8936821,342819232.8259106,385030349.33775014,20.816634034433775
2022-10-13,3265974265.3449874,3858384749.0663066,1537900077.6431837,2028049883.0542572,2033010402.0076594,241905131.9366027,355853271.27181184,770126006.6431533,906678327.567586,953120530.8153168,638207636.4350842,398849078.4272005,529490431.7303645,538462071.4655609,646737057.8696119,367420682.0246973,414101274.2887801,691486428.1509349,354933842.4004315,366507553.3430002,20.89719870148653
2022-10-14,3122056411.9164486,3858384749.0663066,1397966199.1549785,1984625487.015133,2001118878.5984893,241905131.9366027,355853271.27181184,749757756.0898571,877393669.0943294,953120530.8153168,638207636.4350842,398849078.4272005,529490431.7303645,519613774.6279146,646737057.8696119,367420682.0246973,414101274.2887801,685354191.8907995,354933842.4004315,366507553.3430002,20.46339760799716
2022-10-16,3122056411.9164486,3710011357.8440857,1397966199.1549785,1984625487.015133,2001118878.5984893,228328237.99409607,357265761.5757529,749757756.0898571,877393669.0943294,957514616.8528372,628764675.5710913,379712173.9984118,535377428.7513621,519613774.6279146,638804445.2992433,363308390.7111418,399293447.245784,685354191.8907995,351524739.52636236,381916771.7641292,20.269708415522253
2022-10-17,3189689392.865279,3960538164.994847,1471362967.2843375,1981841693.0919428,2025877667.877073,231074621.40504628,392908216.59614736,748527691.3885944,898585553.9621314,962407751.8749218,631343335.330843,411341342.39901316,548628754.9489034,540603933.5920854,643114352.3129752,372109636.65204746,402491402.9168089,696158591.6934049,354631617.65879744,399266569.0417515,20.862503257886953
2022-10-18,3523393609.0843053,3895529617.0580673,1609238817.6067948,2005961431.345957,2069564674.389329,226389030.80910364,378751565.8378328,754373882.347594,914812813.1591429,964165607.1918674,633268544.311609,407166795.148648,539792272.0087771,509332885.44374394,635494276.1417264,378185024.84102154,401307567.93172777,691194367.5046953,349033675.8178279,392271781.3476029,21.279228239327374
2022-10-19,3476672843.2632256,3830684483.9888372,1578371142.6470513,1950277970.005128,2045338286.7413762,240541930.5906804,347322103.1136726,748646841.8832669,919005751.4195673,960179717.6717585,634611162.4702647,401985180.10361326,542009931.6594919,497766854.4720853,649648406.988681,372522601.34977776,401646618.05116487,693238503.886457,359504385.2416089,397184424.25466716,21.04715913980237
2022-10-20,3635983445.812726,3933090859.7410703,1511834032.2882051,1996902367.5802557,2052940471.298705,214185460.4977816,338481120.2110281,741805110.6083866,904123823.0057653,961400310.9695044,622466539.1214494,400883874.791665,546475043.2665107,492198029.2841706,634058248.4363258,365828774.2401712,399502524.9782808,673381664.7600018,352715633.96343493,399877460.5566408,21.17813479541208
2022-10-21,3795426132.9625316,3933090859.7410703,1570825649.934081,2128778799.7906437,2091175757.6095464,214185460.4977816,338481120.2110281,749263066.7680628,931415130.433466,961400310.9695044,622466539.1214494,400883874.791665,546475043.2665107,501193817.5334755,634058248.4363258,365828774.2401712,399502524.9782808,676593640.3280396,352715633.96343493,399877460.5566408,21.61363784613371
2022-10-23,3795426132.9625316,3747111821.9837265,1570825649.934081,2128778799.7906437,2091175757.6095464,214778080.09185377,345926865.1882397,749263066.7680628,931415130.433466,963881372.0264244,625365602.6412783,428987290.1094027,537583646.9678462,501193817.5334755,635279166.5987916,365828774.2401712,399502524.9782808,676593640.3280396,345002059.3337514,394913908.4269169,21.44883310794653
2022-10-24,3572162006.163508,3719236813.336168,1515949696.1159189,2030940255.9175723,2047329640.6549158,216064547.89218968,334856181.13771045,732086177.420411,902049432.5055243,933539071.9309413,614567458.1482648,420721997.68646073,546401249.4288862,523040737.6893048,630308419.8569757,375288237.63367087,411133779.2182565,683602116.1552775,353347180.45125645,395428684.0300777,20.958053683373294
2022-10-25,3485618727.086817,3941937419.8549867,1592776031.4613461,1964279166.3678882,2023788695.467175,212530179.01863647,344477196.4723524,753251449.6471375,878140359.112265,951899804.330145,620014807.7100636,431769273.34561676,551563465.883832,535891869.5958293,635950888.648693,377802134.2591144,419126870.7229278,682726107.101708,363522058.10929483,397960101.5875394,21.165026605783368
2022-10-26,3287037243.8307323,3737884235.002737,1580429039.9782052,1857937422.6577492,1880668612.827498,207807490.98885286,354805623.9251717,777138738.6986098,818847524.0983465,964147676.2732382,627060179.8539882,433480504.4022762,551563465.883832,540175552.996256,642814397.4980847,384169982.5586615,426191246.7256239,671629473.7677133,368959177.28385437,399128805.55736274,20.511876394808795
2022-10-27,3431105113.04287,3591337055.015778,1555048829.5656836,1999363107.5836263,1943643207.5789979,200932793.08166394,336785256.19140506,794367202.953873,871573402.0826768,952288813.1361687,612715157.4970046,419534355.7710132,536119626.20469606,546172758.78,636387416.3502842,376079449.68426067,421329700.5069418,699370797.7749757,367177570.04203963,395334770.2830822,20.686666383127037
2022-10-28,3464701135.702048,3591337055.015778,1601007489.9513674,2042620397.8127487,2009152509.9008203,200932793.08166394,336785256.19140506,784866066.5843955,867582368.5585358,952288813.1361687,612715157.4970046,419534355.7710132,536119626.20469606,553026684.9027804,636387416.3502842,376079449.68426067,421329700.5069418,681265976.7556593,367177570.04203963,395334770.2830822,20.850244593932693
2022-10-30,3464701135.702048,3580402730.3351464,1601007489.9513674,2042620397.8127487,2009152509.9008203,202084526.79102066,343029051.5174744,784866066.5843955,867582368.5585358,951009128.980812,607899814.3948897,429072722.2325032,544239125.0082839,553026684.9027804,636871770.9864953,392575454.7620738,412832919.4432411,681265976.7556593,379176752.185339,393132989.5695029,20.876549616375137
2022-10-31,3742700179.7677913,3661781291.0358176,1659999238.4318376,2197122906.581637,2174721327.132641,207836232.09499922,347959831.6309891,784866066.5843955,920198332.8517584,950060256.635419,608749122.1456137,459051499.1460276,555233508.1178827,567162917.7441707,641825052.6658233,390488806.2075927,415804864.05440027,671337470.7498568,379176752.185339,389917481.065388,21.72599313682938
2022-11-01,3723948688.396836,3839813171.045574,1649024047.668205,2227954312.932365,2157709858.7845216,207414717.71533862,350215749.8557377,784866066.5843955,945117798.243025,949309417.4724447,577138805.9004147,467282894.12966603,560374211.7797288,573588504.1237439,645204699.4565802,399371733.2427951,410791946.45758915,720687767.2474797,383690305.87728345,376346026.96110845,21.949850723874828
2022-11-02,3723948688.396836,3765546387.362,1527610852.6566026,2227954312.932365,2157709858.7845216,200184958.22100917,339070712.46598077,774086167.0316956,945117798.243025,948742161.863535,585458296.3840518,457734852.8117148,543450318.2354506,554311785.8376462,640725043.7114245,389725892.9111425,417644196.35685736,734412370.1137993,387255311.0226522,375606911.5546165,21.696296876896927
2022-11-03,3667702349.7802577,3821197637.190725,1489197554.1492949,2296326456.9349465,2181189020.203223,187836314.67976236,331966980.47623765,779705106.6017205,954929853.2893797,942313460.7399321,569119973.0029187,452240001.4749137,548598352.7827057,575730325.3976462,646483129.7622564,383127315.28745604,413130571.23207265,701706879.5462106,391305630.7356371,377970478.90272033,21.711777392170013
2022-11-04,3680298789.421694,3821197637.190725,1436379497.6622863,2272467187.588489,2170313272.464076,187836314.67976236,331966980.47623765,786969483.475322,981449380.8640289,942313460.7399321,569119973.0029187,452240001.4749137,548598352.7827057,578300568.12,646483129.7622564,383127315.28745604,413130571.23207265,707255052.14225,391305630.7356371,377970478.90272033,21.678723078005483
2022-11-06,3680298789.421694,3941934908.924482,1436379497.6622863,2272467187.588489,2170313272.464076,200620911.23250344,342972835.07839704,786969483.475322,981449380.8640289,965261690.6340595,565881861.7827278,452098585.06053764,569948527.3349078,578300568.12,655768788.4757338,391522083.19778043,427560864.43661654,707255052.14225,413817309.8577727,396628358.17751306,21.937449955931175
2022-11-07,3374570836.229002,3895214511.00325,1320453898.0325,2141693514.0570283,2051842721.7329612,209965008.1937881,372510285.52971774,816688917.3230851,914779445.346426,973839215.8134359,565443850.16165,458188328.86520004,545631446.0604827,621994408.4316586,658834303.6649368,387039263.69861716,429438908.06600344,697910725.0573101,422916243.5039558,396229831.08866644,21.255185661859674
2022-11-08,3299791058.8978367,3867866840.5132895,1313594371.0965812,2145510276.0759761,2047944552.7996674,191618626.3135224,369175856.3263544,827089367.9054531,842904871.1020865,979767833.2531122,592428483.2381889,484814603.4447379,536137726.1591434,618139064.7744391,662040694.8883563,396213040.3859698,429721511.80321425,697031027.7872137,415920013.8802108,397514335.23240566,21.11522415587776
2022-11-09,3314716108.588247,3673021213.0086956,1260776183.7749786,2072506737.1793716,1962144969.1508622,189214614.87763503,334041546.7796113,827765275.2834835,787670902.9180368,973466671.6517699,562952635.422193,460319449.70524853,538335169.5247983,622851128.7706951,656220668.3852956,390870770.86661,421244354.2354653,702309326.664559,426926637.50673676,402240691.6011077,20.5795950558954
2022-11-10,3158729588.8859415,3860378943.3213987,1460387776.5207052,1817698022.7502296,1749703696.4634626,203019077.57467583,382492511.33880395,815397391.2719058,686156528.1744242,990939353.9370779,610239878.3200097,497936350.2426128,568760644.6802597,621566027.8358293,676428041.5036138,411646964.18084973,418723512.6385713,723715793.0162284,426926637.50673676,415163306.6509564,20.49601004681429
2022-11-11,3136676612.0281096,3860378943.3213987,1564652088.7752135,1752698915.5113676,1758398037.193649,203019077.57467583,382492511.33880395,810794858.3228856,670369910.2497611,990939353.9370779,610239878.3200097,497936350.2426128,568760644.6802597,623707889.9623537,676428041.5036138,411646964.18084973,418723512.6385713,706414715.0579035,426926637.50673676,415163306.6509564,20.486368248996808
2022-11-13,3136676612.0281096,4021984880.954801,1564652088.7752135,1752698915.5113676,1758398037.193649,228663151.14862505,381522268.7558142,810794858.3228856,670369910.2497611,1009699895.765758,666309092.0195209,493234027.7033467,648109826.2182839,623707889.9623537,696315753.4956081,413554673.68666726,403784924.7246444,706414715.0579035,439420138.75704134,436219535.3920444,20.8625311957234
2022-11-14,3244134612.675204,4106573091.99684,1493313348.8116026,1788347817.4327033,1784632697.3443644,219867799.66580394,385788105.8021604,821722294.6054009,672052922.4167594,1008793442.9316022,686829179.1791066,477401734.2843231,671839377.5152016,625421371.4930488,700159219.3602362,412517160.7436206,412493993.10026574,721076643.5775557,410271845.51561314,421973785.49156266,21.065210443942973
2022-11-15,3244134612.675204,4096478327.3387775,1577685176.87,1788347817.4327033,1784632697.3443644,210906913.0986376,391126330.7338665,833992501.3303932,672052922.4167594,1012638794.2779024,734239896.1629119,488857417.39229393,679139792.9854386,629705054.8934755,683455575.611838,437633191.4810605,417717239.0964944,745708743.4240899,405511010.3000333,424741186.23811805,21.25870520110436
